countyName,cityName,HotelName,HotelRating,Address,HotelFacilities,Description
Albania,Albanien,Sar'otel Hotel & Spa,FourStar,Street Kostandin Kristoforidhi Nr.1 Behind Central Polyclinic 3The street in front of the ProcureTirana ,thermometers for guests provided by property delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay all plates  cutlery  glasses and other tableware have been sanitized physical distancing rules followed cashless payment available contactless check-in/check-out first aid kit available process in place to check health of guests hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus Fire extinguishers CCTV outside property CCTV in common areas Smoke alarms Security alarm Key card access Shuttle service Fitness airport drop off airport pick up Fruits Wine/champagne Parking garage secured parking wifi available in all areas Private parking parking on site Daily housekeeping shared lounge/TV area airport shuttle (additional charge) Trouser press shuttle service (additional charge) Snack Bar Air conditioning Free WiFi wifi Luggage storage Fax/photocopying Heating Car hire Soundproof rooms Table tennis Currency exchange Safety Deposit Box express check-in/check-out lift internet services Ironing service breakfast in the room dry cleaning Laundry Airport shuttle Non-smoking rooms Terrace Garden Fitness centre 24-hour front desk Bar meeting/banquet facilities Room service Parking,"Set in the very centre of Tirana, just a short walk from Skenderberg Square, SarOtel offers an on-site bar, a common terrace free WiFi and secured parking.

Each room at the SarOtel is modernly furnished and well-lit. They all feature a flat-screen TV, air-conditioning, a minibar and a desk and chair. Private bathroom provides a shower. Most rooms also offer a balcony.

Breakfast is provided daily and includes local dishes or gluten-free food. On-site sauna and hammam are available at no additional cost for hotel guests. The hotel also offers a business conference room.

Various night clubs can be found close to the hotel, while tourist agencies that organise trips are located close by. The Albanian National Museum is 150 metres away. Guests can also visit the Fine Arts Gallery and the Petrela and Preza Castles, just a short walk away.

Local buses stop 100 metres from the hotel, while the Main Train Station is 600 metres away. Tirana Airport is 18 km away. In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property.
Spa and gym facilities at this property are unavailable due to Coronavirus (COVID-19).
Due to Coronavirus (COVID-19), this property adheres to strict physical distancing measures."
Albania,Albanien,The Rooms,FourStar,Rr. Sami Frasheri 56 Kompleksi NOBIS1019 Tirana ,Aerobics Tour or class about local culture Heated pool wifi available in all areas Private parking parking on site Daily housekeeping minimarket on site shuttle service (additional charge) concierge service indoor pool (all year) ATM/cash machine on site designated smoking area Air conditioning Non-smoking throughout Free WiFi Indoor pool wifi Luggage storage Heating hammam Car hire Soundproof rooms Hot tub/jacuzzi Massage Spa and wellness centre Safety Deposit Box lift internet services Family rooms Barber/beauty shop dry cleaning Non-smoking rooms Fitness centre Sauna thermometers for guests provided by property guests have the option to cancel any cleaning services for their accommodation during their stay invoice provided physical distancing rules followed cashless payment available first aid kit available hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities guest accommodation is disinfected between stays Bar linens  towels and laundry washed in accordance with local authority guidelines Pets allowed use of cleaning chemicals that are effective against coronavirus Parking Swimming pool Fire extinguishers CCTV in common areas Smoke alarms,"Featuring a spa & wellness centre, The Rooms Serviced Apartments Tirana offers free WiFi and apartments with modern furnishings. This property is located in a prestigious area of Tirana only 1.2 km from the city centre.

All apartments provide a balcony, air conditioning, a flat-screen TV and an iPad. Each unit also comprises a private bathroom with a shower or a bathtub, bidet and free toiletries.

The spa & wellness centre includes numerous facilities. It consists of a gym, a hot tub, an indoor swimming pool, a sauna and a Turkish bath. Various massage treatment are also available upon request.

The city centre is full of different sights. The most known are the Skanderbeg Square and the Main Boulevard with an abundance of restaurants, cafés and shops. Tirana International Airport is 26 km away. The city of Durres is 37 km from The Rooms Serviced Apartments Tirana. Please inform The Rooms Serviced Apartments Tirana in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Food & beverage services at this property may be limited or unavailable due to Coronavirus (COVID-19).
Due to Coronavirus (COVID-19), this property is taking steps to help protect the safety of guests and staff. Certain services and amenities may be reduced or unavailable as a result.
Due to Coronavirus (COVID-19), this property has reduced reception and service operating hours.
This property will not accommodate hen, stag or similar parties."
Albania,Albanien,Palace Hotel & Spa,FiveStar,Lagja 13 Pavarsia Road Durrës ,process in place to check health of guests hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus Swimming pool Fire extinguishers CCTV outside property CCTV in common areas 24-hour security Aerobics Live music/performance Happy hour Themed dinner nights Shuttle service Beach Swimming pool fitness/spa locker rooms Fitness Spa lounge/relaxation area Spa Facilities Body scrub Body Treatments Facial treatments Beauty Services Sun umbrellas sun loungers or beach chairs coffee house on site airport drop off airport pick up Fruits Wine/champagne Accessible parking Parking garage Kid-friendly buffet Kid meals wifi available in all areas parking on site Daily housekeeping Evening entertainment Beachfront airport shuttle (additional charge) Trouser press Special diet menus (on request) shuttle service (additional charge) Private check-in/check-out indoor pool (all year) outdoor pool (seasonal) Sun terrace Snack Bar Private beach area Air conditioning Non-smoking throughout Free WiFi Outdoor pool Indoor pool Allergy-free room wifi Luggage storage Fax/photocopying Heating hammam Car hire Soundproof rooms Hot tub/jacuzzi children's playground Massage Spa and wellness centre Currency exchange Safety Deposit Box lift internet services Free parking Family rooms Barber/beauty shop Business centre Airport shuttle Non-smoking rooms Terrace Garden Fitness centre Sauna 24-hour front desk Bar meeting/banquet facilities Room service Restaurant all plates  cutlery  glasses and other tableware have been sanitized Parking property is cleaned by professional cleaning companies screens or physical barriers placed between staff and guests in appropriate areas physical distancing rules followed contactless check-in/check-out first aid kit available delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay,"Featuring an outdoor pool, on-site bar, restaurant and free Wi-Fi, Palace Hotel & SPA is next to the sea and has its own private beach area. The centre of Durres is 4 km away. Guests enjoy free Spa services that include an indoor pool, saunas, hot tubs and a gym.

Luxury decorated, all rooms and suites are air-conditioned and comprise a flat-screen satellite TV, a minibar and a sofa seating. The bathroom includes a shower and free wardrobe and toiletries. Some units offer a furnished balcony and sea views.

Palace Hotel & SPA also houses a grocery store, a currency exchange office and car rental service. Business centre and banquet facilities are available at a surcharge. Each weekend during the high season, guests can enjoy live music at the hotel.

The Old Town of Durres, preserving Amphitheater, Venetian Tower and an Antique Thermals, is 4 km away.

There is a bus stop only 10 metres from the property. Durres Ferry Port with lines to Ancona and Bari is located 4 km away. Tirana Airport is at a distance of 30 km, and shuttle service is possible at a surcharge."
Albania,Albanien,Classic Hotel,FourStar,Sulejman Delvina Street Tirana ,24-hour front desk Multilingual staff Porter/bellhop Free breakfast Luggage storage Airport transportation (surcharge) Rooftop terrace Free Buffet Breakfast Tours/ticket assistance Wedding services Free newspapers in lobby Garden Designated smoking areas Number of bars/lounges - 1 Free WiFi Television in common areas Conference space size (meters) - 50 Meeting rooms Lockers available Dry cleaning/laundry service Gift shops or newsstand Conference space Free self parking elevator Use of nearby fitness center (discount) Laundry facilities Safe-deposit box at front desk Daily Conference center,"<p>HeadLine : Near Selman Stermasi Stadium</p><p>Location : A stay at Classic Hotel places you in the heart of Tirana, within a 15-minute walk of Selman Stermasi Stadium and Former Residence of Enver Hoxha.  This 4-star hotel is 1.7 mi (2.7 km) from Ministry of Defense and 1.2 mi (1.9 km) from Skanderbeg Square.</p><p>Rooms : Make yourself at home in one of the 14 individually decorated guestrooms, featuring minibars and plasma televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and bidets. Conveniences include phones, as well as safes and desks.</p><p>Dining : Satisfy your appetite for lunch or dinner at Classic Restaurant, a restaurant which specializes in international cuisine, or stay in and take advantage of the room service (during limited hours). Wrap up your day with a drink at the bar/lounge. A complimentary buffet breakfast is served daily from 7 AM to 10 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>The name on the credit card used at check-in to pay for incidentals must be the primary name on the guestroom reservation</li><li>Guests must contact this property in advance to reserve rollaway/extra beds</li><li>This property accepts credit cards</li><li>Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. If you are planning to arrive after 11:30 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival. For more details, please contact the property using the information on the booking confirmation.  Deposit is payable by credit card and is due within 48 hours of booking the reservation.</p>"
Albania,Albanien,Vila 60 Hotel,ThreeStar,Bulevardi Zhan D Ark Tirane ,face masks for guests available delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay all plates  cutlery  glasses and other tableware have been sanitized physical distancing rules followed first aid kit available hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines use of cleaning chemicals that are effective against coronavirus Fire extinguishers CCTV in common areas Smoke alarms Security alarm Key card access 24-hour security Shuttle service Outdoor furniture coffee house on site Fruits Wine/champagne Accessible parking Public transport tickets Street parking secured parking wifi available in all areas Private parking parking on site Daily housekeeping shared lounge/TV area Special diet menus (on request) shuttle service (additional charge) Private check-in/check-out concierge service Snack Bar designated smoking area Air conditioning Free WiFi wifi Luggage storage Fax/photocopying Heating Car hire Soundproof rooms Safety Deposit Box express check-in/check-out internet services Free parking Ironing service breakfast in the room Family rooms dry cleaning Laundry Non-smoking rooms Garden 24-hour front desk Bar meeting/banquet facilities Room service Parking,"Hotel Vila 60 is located 350 metres from the centre of Tirana. It offers free Wi-Fi, free parking and air-conditioned rooms.

Brightly designed and featuring wooden decorations, all rooms have a flat-screen satellite TV, minibar and desk. The private bathroom comes with shower, hairdryer and free toiletries.

The reception is open 24 hours a day and provides laundry and ironing services. Breakfast is buffet style, while the restaurant menu includes specialities from international and local culinary traditions. Guests can relax in the hotels courtyard garden.

Various restarants, bars, a gym and a local bus stop are in the immediate vicinity. Tirana International Airport is 11 km away, and a pick-up service can be organised upon request."
Albania,Albanien,Xheko Imperial Luxury Boutique Hotel,FourStar,Rr Ibrahim Rugova 56H2 1019 TiraneTirane ,airport pick up airport drop off Visual aids: Tactile signs coffee house on site Outdoor furniture Beauty Services Body scrub Light therapy Spa Facilities Steam room Spa lounge/relaxation area Spa/wellness packages Back massage Neck massage Foot massage Couples massage Head massage Hand massage Full body massage Fitness fitness/spa locker rooms Swimming pool Shuttle service Live music/performance 24-hour security Key access Key card access Security alarm Smoke alarms CCTV in common areas CCTV outside property Fire extinguishers Fruits Wine/champagne Heated pool Emergency cord in bathroom Lower bathroom sink Higher level toilet Toilet with grab rails hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning guest accommodation is disinfected between stays linens  towels and laundry washed in accordance with local authority guidelines Massage Spa and wellness centre Currency exchange Valet parking Safety Deposit Box express check-in/check-out lift internet services Ironing service breakfast in the room Family rooms Facilities for disabled guests dry cleaning Laundry Business centre Airport shuttle Non-smoking rooms Terrace Garden Fitness centre Sauna 24-hour front desk Bar meeting/banquet facilities Room service Restaurant Air conditioning Non-smoking throughout Free WiFi Indoor pool wifi Luggage storage Fax/photocopying Heating hammam Car hire Packed lunches Soundproof rooms Hot tub/jacuzzi Parking delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay all plates  cutlery  glasses and other tableware have been sanitized property is cleaned by professional cleaning companies screens or physical barriers placed between staff and guests in appropriate areas physical distancing rules followed cashless payment available contactless check-in/check-out first aid kit available process in place to check health of guests face masks for guests available thermometers for guests provided by property Swimming pool use of cleaning chemicals that are effective against coronavirus designated smoking area Snack Bar indoor pool (all year) concierge service Private check-in/check-out shuttle service (additional charge) Special diet menus (on request) Trouser press airport shuttle (additional charge) Lockers minimarket on site Evening entertainment Daily housekeeping grocery deliveries Private parking wifi available in all areas Kid meals Kid-friendly buffet Parking garage Wheelchair accessible,"The luxurious Xheko Imperial Hotel boasts a location in the very centre of Tirana, close to the big park. The Carlsberg Restaurant serves Albanian and Italian specialties and features a rooftop terrace, while the wine bar offers a wide selection of local wines.

Accommodation units are lavishly furnished with all modern amenities and luxuries. They all feature air-conditioning, a flat-screen TV, a minibar, a safe and French balconies. Bathrooms feature free toiletries, bathrobe and slippers and a hairdryer. A complimentary bottle of water and fresh fruit are a welcome gift for each guest.

The hotel provides luxurious setting and stylish and modern facilities such as free Wi-Fi and ironing/dry cleaning service, parking facilities and 24-hour reception and room service.

The main city square can be reached in a 10-minute walk. The front desk staff will gladly assist the guests in organising excursions, day trips and sightseeing. Shuttle service can be arranged against a surcharge.

Main Bus and Train Stations can be reached in 6 km, while the local buses stop 500 metres away. Tirana Airport is located 29 km away."
Albania,Albanien,Hotel Baron,ThreeStar,Rruga Elbasanit 274 Tirana ,Airport transportation (surcharge) Cave exploring/spelunking nearby Wheelchair accessible  no Luggage storage Free breakfast Express check-out Multilingual staff 24-hour front desk Dry cleaning/laundry service secured parking Uncovered parking Free RV  bus  truck parking Parking (limited spaces) Free reception Television in common areas Limo or Town Car service available Free WiFi Number of bars/lounges - 1 Designated smoking areas Garden Tours/ticket assistance Shopping center shuttle (surcharge) Free continental breakfast Ferry terminal shuttle (surcharge) Daily Barbecue grill(s) Safe-deposit box at front desk Snack bar/deli Number of coffee shops/cafes - 1 Hiking/biking trails nearby Laundry facilities Free self parking Computer station Terrace,"<p>HeadLine : In Tirana (Sauk)</p><p>Location : With a stay at Hotel Baron in Tirana (Sauk), you ll be a 3-minute drive from Tirana East Gate and 8 minutes from University of Tirana.  This hotel is 2.6 mi (4.2 km) from Toptani Shopping Center and 2.7 mi (4.4 km) from Pyramid.</p><p>Rooms : Make yourself at home in one of the 16 air-conditioned rooms featuring LCD televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p>Dining : Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours). Mingle with other guests at the complimentary reception, held daily. Wrap up your day with a drink at the bar/lounge. A complimentary continental breakfast is served daily from 8:00 AM to 10:00 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li>  </ul></p><p>Special Instructions : This property offers transfers from the ferry terminal and airport (surcharges may apply). To arrange pick-up, guests must contact the property 72 hours prior to arrival, using the contact information on the booking confirmation. To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. If you are planning to arrive after 8:00 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>"
Albania,Albanien,Elysee,FourStar,Themistokli Germenji 2/173 Tirana ,Parking Restaurant Room service Bar 24-hour front desk Garden Terrace Non-smoking rooms Airport shuttle Laundry dry cleaning Barber/beauty shop breakfast in the room Ironing service Free parking internet services Safety Deposit Box Currency exchange Car hire Heating Fax/photocopying Luggage storage wifi Free WiFi Air conditioning designated smoking area airport shuttle (additional charge) Daily housekeeping CCTV in common areas Fire extinguishers use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available contactless check-in/check-out cashless payment available physical distancing rules followed screens or physical barriers placed between staff and guests in appropriate areas property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay breakfast takeaway containers delivered food is securely covered thermometers for guests provided by property face masks for guests available parking on site Private parking wifi available in all areas Security alarm Smoke alarms,"Positioned in the centre of Tirana, in an area full of embassies and residencies, Hotel Elysee is set just a 10-minute walk from Skandaberg Square. The hotel features a bar with a spacious terrace that overlooks Tirana City.

All rooms at the Elysee Hotel feature air-conditioning and free Wi-Fi, a minibar, cable TV and a desk. Private bathroom provides a shower, free toiletries and a hairdryer.

Breakfast buffet is served each day at the hotel bar. Guests can park for free at the hotels parking lot. Restaurants, cafes and bars can all be reached within a 5-minute walk.

The popular Blloku neighbourhood, famous as a shopping destination and entertainment site, as well as for vivid nightlife, can be found just 1 km away. Tirana Lake can be reached in a 10-minute walk.

Main Bus Station is 1.5 km away, while the Train Station is 2 km away. Tirana Airport can be reached in a 20-minute drive. Please inform Hotel Elysee in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply.
In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property.
Food & beverage services at this property may be limited or unavailable due to Coronavirus (COVID-19).
In accordance with government guidelines to minimise transmission of the Coronavirus (COVID-19), this property can only accept bookings from essential workers/permitted travellers, during dates where such guidelines exist. Reasonable evidence must be provided on arrival. If it isnt provided, your booking will be cancelled on arrival.
As a result of Coronavirus (COVID-19), this property has temporarily suspended its shuttle services.
Due to Coronavirus (COVID-19), this property is taking steps to help protect the safety of guests and staff. Certain services and amenities may be reduced or unavailable as a result.
In accordance with government guidelines to minimise transmission of the Coronavirus (COVID-19), this property may request additional documentation from guests to validate identity, travel itinerary and other relevant information, during dates where such guidelines exist.
Due to Coronavirus (COVID-19), this property adheres to strict physical distancing measures.
Due to Coronavirus (COVID-19), please ensure that you are only booking this property following the local government guidelines of the destination, including but not limited to the purpose of travel, and maximum allowed group size.
Due to Coronavirus (COVID-19), wearing a face mask is mandatory in all indoor common areas."
Albania,Albanien,Hotel Doro City,FourStar,Muhamet Gjollesha Street Md.38 H.1 Tirana ,Parking Room service mobile app for room service screens or physical barriers placed between staff and guests in appropriate areas invoice provided property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay breakfast takeaway containers delivered food is securely covered meeting/banquet facilities thermometers for guests provided by property face masks for guests available Bar 24-hour front desk Non-smoking rooms Laundry dry cleaning Facilities for disabled guests Family rooms breakfast in the room Ironing service internet services lift express check-in/check-out Safety Deposit Box Valet parking Currency exchange Hot tub/jacuzzi Soundproof rooms Packed lunches Heating Fax/photocopying Luggage storage wifi Allergy-free room Free WiFi Non-smoking throughout Air conditioning designated smoking area Snack Bar concierge service Private check-in/check-out Special diet menus (on request) Trouser press Lockers shared lounge/TV area Daily housekeeping parking on site Private parking Kid meals Kid-friendly buffet secured parking Wine/champagne Fruits Happy hour Cooking class 24-hour security Key access Key card access Security alarm Smoke alarms CCTV in common areas CCTV outside property Fire extinguishers use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available contactless check-in/check-out cashless payment available physical distancing rules followed,"Located in Tirana, Albania, Hotel Doro City is just a short walk from the centre of Tirana and all the main attractions. The hotel is equipped with an exquisite à-la-carte restaurant and a bar.

All rooms at the Doro City offer air-conditioning and Wi-Fi. They are modernly and luxuriously decorated and feature a seating area, a desk and a flat-screen TV. Private bathroom provides a shower and hairdryer.

Breakfast is served at the restaurant each morning, while guests can also make use of the snack bar and enjoy a game of tennis at the onsite courts or order massages. The hotel offers 1x 3-course dinner and 1x non alcoholic beverage for guests staying longer than 4 nights.

A gift shop is one of the facilities available, while others include room service, dry cleaning services and entertainment staff.

The centre of Tirana is 700 metres away. Guests can enjoy a walk along the busy Tirana streets or a drink at the local cafe. Tirana features several parks perfect for refreshing walks. Main Bus Station can be reached in a minutes walk, while the Mother Teresa International Airport is 16 km away. Please inform Hotel Doro City in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply."
Albania,Albanien,Grand Hotel,FourStar,Str. Ismail Qemali Nr.11 Tirana ,Luggage storage wifi Indoor pool Free WiFi Non-smoking throughout Air conditioning designated smoking area Snack Bar indoor pool (all year) Indoor pool (seasonal) shuttle service (additional charge) Special diet menus (on request) airport shuttle (additional charge) Lockers Parking meeting/banquet facilities Bar 24-hour front desk Fitness centre Non-smoking rooms Airport shuttle Laundry dry cleaning Ironing service Free parking internet services lift express check-in/check-out Safety Deposit Box Currency exchange Soundproof rooms Heating Fax/photocopying food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available cashless payment available physical distancing rules followed invoice provided property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay breakfast takeaway containers Daily housekeeping grocery deliveries parking on site Private parking wifi available in all areas Kid meals Kid-friendly buffet electric vehicle charging station Accessible parking Heated pool Wine/champagne Fruits airport pick up airport drop off coffee house on site Fitness fitness/spa locker rooms Swimming pool Shuttle service Themed dinner nights Live sport events (broadcast) 24-hour security Key access Key card access Security alarm Smoke alarms CCTV in common areas CCTV outside property Fire extinguishers Swimming pool use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays physical distancing in dining areas delivered food is securely covered thermometers for guests provided by property face masks for guests available,"Located in the Blloku neighbourhood of Tirana, popular for numerous cafes, bars and vivid nightlife, Grand Hotel Tirana is just 500 metres from the main Skandaberg Square. The on-site à-la-carte restaurant serves international dishes, while the bar features a terrace overlooking the main street.

All rooms are air-conditioned and come with a minibar, a safe and a flat-screen TV. Free Wi-Fi is available in rooms and public areas. Private bathrooms feature a shower and hairdryer.

Breakfast is served each day at Grand Hotel Tirana. The reception is open 24 hours a day.

Blloku is a green area full of parks and gardens and offers various opportunities to soak in the everyday life of Tirana. The towns centre and all historic sites can be reached in 500 metres.

Local buses stop 20 metres from Grand Hotel, while the Train Station can be reached in a 15-minute walk. Tirana Airport is 25 km away and an airport shuttle can be arranged for an additional cost. In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property.
Guests under the age of 18 can only check in with a parent or official guardian.
Swimming Pool is closed from Tue 25 Apr 2023 until Sun 31 Dec 2023"
Albania,Albanien,"Adriatik Hotel, BW Premier Collection",FiveStar,Lagjia 13 Plazh Durres ,Gift shops or newsstand Dry cleaning/laundry service Free water park access Proposal/romance packages available Babysitting or childcare (surcharge) Pool umbrellas Number of meeting rooms - 4 Coworking spaces Conference space size (meters) - 600 Swimming pool Free WiFi Number of bars/lounges - 1 Number of poolside bars - 1 Braille or raised signage Number of beach bars - 2 Number of indoor pools - 1 Bicycle rentals nearby Tours/ticket assistance Airport transportation (surcharge) On private beach Outdoor tennis courts - 1 Multilingual staff Conference center Breakfast available (surcharge) Turkish bath/Hammam Number of coffee shops/cafes - 1 Laundry facilities elevator Children's club (free) Fitness facilities Supervised childcare/activities (free) Wine release events Public winery tours Private winery tours Beach umbrellas Wheelchair-accessible path to elevator Pool access ramp on site Television in common areas Spa treatment room(s) Well-lit path to entrance Garden Picnic area Full-service spa Beach towels Boat tours nearby Private picnics Couples/private dining Wheelchair accessible  no Luggage storage Porter/bellhop 24-hour front desk Playground on site Outdoor seasonal pool Safe-deposit box at front desk Smoke-free property Children's pool Sauna Free self parking Conference space Waterslide Pool cabanas (surcharge) Hair salon Beach sun loungers Terrace Pool sun loungers Conference space size (feet) - 6458 Concierge services 24-hour business center,"HeadLine : Near Bulevardi EpidamnLocation : Located in Durr?s, Adriatik Hotel, BW Premier Collection is in the entertainment district, within a 10-minute drive of Saint Pavel and Saint Ast Orthodox Church and Bulevardi Epidamn.  This 5-star hotel is 23.8 mi (38.3 km) from Ministry of Defense and 2.9 mi (4.6 km) from Forum  special requests cannot be guaranteedGuests must contact this property in advance to reserve cribs/infant bedsSafety features at this property include a carbon monoxide detector, a fire extinguisher, a smoke detector, a security system, and a first aid kitBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.  Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival."
Albania,Albanien,Tropikal Resort,FourStar,Plepa Durres 2008 DurresShqiperi ,Parking Restaurant Room service Bar 24-hour front desk Garden Terrace Non-smoking rooms Airport shuttle Laundry Facilities for disabled guests Family rooms breakfast in the room Ironing service Free parking internet services lift Safety Deposit Box Currency exchange children's playground Soundproof rooms Car hire Tour desk Heating Fax/photocopying Luggage storage wifi Outdoor pool Free WiFi Air conditioning Private beach area Snack Bar Sun terrace outdoor pool (seasonal) concierge service Entertainment staff shuttle service (additional charge) Special diet menus (on request) airport shuttle (additional charge) kids' club Beachfront Evening entertainment Daily housekeeping parking on site wifi available in all areas kids' outdoor play equipment Baby safety gates Kid meals Kid-friendly buffet Accessible parking Wheelchair accessible Toilet with grab rails Higher level toilet Lower bathroom sink Shallow end Wine/champagne Fruits airport pick up airport drop off coffee house on site sun loungers or beach chairs Sun umbrellas Outdoor furniture kids' pool Swimming pool Beach Shuttle service Live music/performance 24-hour security Key access Key card access Security alarm Smoke alarms CCTV in common areas CCTV outside property Fire extinguishers Swimming pool first aid kit available cashless payment available invoice provided guests have the option to cancel any cleaning services for their accommodation during their stay,"Facing the beachfront, Sol Tropikal Durrës offers 4-star accommodation in Durrës and has a seasonal outdoor swimming pool, garden and restaurant. This 4-star resort offers room service and a concierge service. The accommodation offers a 24-hour front desk, airport transfers, a kids club and free WiFi throughout the property.

The resort will provide guests with air-conditioned rooms with a desk, a kettle, a minibar, a safety deposit box, a flat-screen TV, a terrace and a private bathroom with a shower. Sol Tropikal Durrës features some units with sea views, and all rooms have a balcony. At the accommodation all rooms include bed linen and towels.

A buffet, continental or Italian breakfast can be enjoyed at the property.

Sol Tropikal Durrës offers a childrens playground.

Durres Beach is 500 metres from the resort, while Shkëmbi i Kavajës Beach is 1.3 km from the property. The nearest airport is Tirana International Mother Teresa Airport, 35 km from Sol Tropikal Durrës. Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply.
Please inform Sol Tropikal Durrës in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
All cots are subject to availability.

When booking more than 9 rooms, different policies and additional supplements may apply

A local tax of 350 ALL will be paid upon check-in at the property per person/night."
